division_name,formatted_address,lat,lng,status,error,route_count,total_departures
Turra,Turra, Co. Laois, Ireland,52.86449649999999,-7.0818812,success,,,
Vicarstown,Vicarstown (Cosby), Vicarstown, Co. Laois, Ireland,53.0517537,-7.0834163,success,,,
Abbeylara,Abbeylara, Co. Longford, Ireland,53.7652808,-7.448866099999999,success,,1,10
Aghaboy,Aghaboy, Co. Cavan, Ireland,54.18962819999999,-7.7435855,success,,,
Agharra,Agharra, Co. Longford, Ireland,53.5948231,-7.6209002,success,,,
Ardagh East,Ardagh East, The Terrace, Co. Cork, Ireland,51.5867261,-9.0315003,success,,,
Ardagh West,Ardagh West, The Terrace, Co. Cork, Ireland,51.5821871,-9.0387398,success,,1,16
Ballinalee,Ballinalee Or Saintjohnstown, Ballinalee, Co. Longford, Ireland,53.7750724,-7.6550915,success,,,
Ballinamuck East,Bawnahila, Ballinamuck East, Co. Waterford, Ireland,52.09804,-7.63884,success,,,
Ballinamuck West,Ballynamuck West, Ballinamuck West, Co. Waterford, Ireland,52.09766,-7.651059999999999,success,,,
Ballymahon,Ballymahon, Co. Longford, Ireland,53.5642508,-7.764782800000001,success,,2,16
Ballymuigh,Knocknagroagh, Ballyvaughan, Co. Clare, Ireland,53.1155333,-9.149423299999999,success,,1,27
Breanrisk,Breanrisk, Co. Longford, Ireland,53.8099468,-7.815096999999999,success,,,
Bunlahy,Bunlahy, Aughagreagh, Co. Longford, Ireland,53.7948007,-7.5840646,success,,,
Caldragh,Caldragh, Co. Leitrim, Ireland,53.9736552,-8.07763,success,,,
Cashel East,Cashel, Co. Tipperary, Ireland,52.51590969999999,-7.8915829,success,,2,27
Cashel West,Cashel, Co. Tipperary, Ireland,52.51590969999999,-7.8915829,success,,2,27
Cloondara,Glebe, Cloondara, Co. Longford, Ireland,53.73110339999999,-7.904391899999999,success,,,
Cloonee,Ardmore, Cloonee, Co. Clare, Ireland,52.93818,-9.23062,success,,,
Columbkille,Columbkille, Co. Kilkenny, Ireland,52.5297537,-7.1071957,success,,,
Coolamber,Killarecastle, Coolamber, Co. Westmeath, Ireland,53.4918,-7.589910000000001,success,,1,5
Corboy,Corboy, Co. Longford, Ireland,53.7156454,-7.691293399999999,success,,,
Creevy,Knockateean, Creevy, Co. Leitrim, Ireland,54.12481,-8.09909,success,,1,
Crosagstown,Ireland,53.77975540000001,-7.3055309,success,,,
Currygrane,Currygrane, Co. Longford, Ireland,53.7563749,-7.651732699999999,success,,,
Dalystown,Higginstown, Dalystown, Co. Westmeath, Ireland,53.4371124,-7.382539,success,,,
Doory,Doory, Co. Kerry, Ireland,51.8763017,-10.1082883,success,,,
Drumgort,Ireland,53.77975540000001,-7.3055309,success,,,
Drumlish,Drumlish, Co. Longford, Ireland,53.82059030000001,-7.768414,success,,,
Drummeel,Drummeel, Co. Longford, Ireland,53.7523901,-7.6287258,success,,,
Firry/Newgrove,Ballyslattery Or Newgrove, Co. Clare, Ireland,52.8715053,-8.8231124,success,,,
Forgney,Forgney, Collierstown, Co. Longford, Ireland,53.5460956,-7.701490499999999,success,,,
Foxhall,Foxhall, Co. Tipperary, Ireland,52.6993239,-8.420146,success,,,
Gelshagh,Gelshagh, Co. Longford, Ireland,53.8020198,-7.620766199999999,success,,,
Granard Rural,Granard, Co. Longford, Ireland,53.7777045,-7.4982095,success,,3,27
Granard Urban,Granard, Co. Longford, Ireland,53.7777045,-7.4982095,success,,3,27
Kilcommock,Kilcommock, Co. Longford, Ireland,53.62127539999999,-7.8429486,success,,,
Kilglass,Quigabar, Kilglass, Co. Sligo, Ireland,54.24140629999999,-9.055610399999999,success,,1,24
Killoe,Rhine, Killoe, Co. Longford, Ireland,53.75699030000001,-7.6961894,success,,,
Knockanbaun,Knockanbaun Or Whitehill, Co. Longford, Ireland,53.7293666,-7.619428699999998,success,,,
Ledwithstown,Lecarrow Lower, Ledwithstown, Co. Clare, Ireland,52.92146,-8.59372,success,,1,
Lislea,Lislea, Newry BT35 9JZ, UK,54.15611999999999,-6.45981,success,,,
Longford No. 1 Urban,1, Allenagh, Longford, N39 W8Y2, Ireland,53.7432376,-7.752128699999999,success,,,
Longford No. 2 Urban,2, Allenagh, Longford, N39 W1R9, Ireland,53.7431752,-7.752052699999999,success,,,
Longford Rural,Longford, Ireland,53.72658699999999,-7.7963517,success,,9,106
Meathas Truim,Trim, Co. Meath, Ireland,53.5523129,-6.793526399999999,success,,4,191
Milltown,Milltown, Co. Kerry, Ireland,52.1451912,-9.7175069,success,,2,34
Moatfarrell,Moatfarrell, Co. Longford, Ireland,53.7266711,-7.6470142,success,,,
Mountdavis,Ireland,53.77975540000001,-7.3055309,success,,,
Moydow,Aughine, Moydow, Co. Longford, Ireland,53.6645008,-7.785912399999999,success,,,
Moyne,Ballyduffy, Moyne, Co. Longford, Ireland,53.9152198,-7.628506700000001,success,,,
Mullanalaghta,Cloonagh, Mullinalaghta, Co. Longford, Ireland,53.83309999999999,-7.5186,success,,,
Newtown Forbes,Townparks, Newtown Forbes, Co. Longford, Ireland,53.7654838,-7.835621,success,,2,16
Rathcline,Rathcline, Co. Longford, Ireland,53.6564553,-7.9700001,success,,,
Sonnagh,Sonnagh, Co. Mayo, Ireland,53.9589507,-8.837375399999999,success,,,
Ardee Rural,Townparks, Ardee, Co. Louth, Ireland,53.8562568,-6.5394307,success,,3,102
Ardee Urban,Townparks, Ardee, Co. Louth, Ireland,53.8562568,-6.5394307,success,,3,102
Ballymascanlan,Ballymascanlan, Co. Louth, Ireland,54.0300535,-6.357674299999999,success,,1,12
Barronstown,Ballynalug, Barronstown, Co. Laois, Ireland,53.10236,-7.534199999999998,success,,,
Carlingford,Carlingford, Co. Louth, Ireland,54.0468677,-6.190181,success,,1,17
Castlebellingham,Castlebellingham, Co. Louth, Ireland,53.8978634,-6.3894299,success,,3,68
Castlering,Castlering, Co. Louth, Ireland,53.97483279999999,-6.5210978,success,,,
Castletown (North),Northern Ireland, UK,54.7877149,-6.4923145,success,,,
Castletown (South),Bohernaghty, Castletown, Co. Laois, Ireland,52.9774693,-7.4995604,success,,,
Clogher,Clogher BT76, UK,54.4143001,-7.1645201,success,,,
Collon,Collon, Co. Louth, Ireland,53.7777425,-6.4840991,success,,1,31
Creggan Upper,Creggan Upper, Co. Westmeath, Ireland,53.4076675,-7.8847853,success,,2,271
Darver,Darver, Prospect, Co. Louth, Ireland,53.928809,-6.4632914,success,,,
Dromin,Dromin, Co. Louth, Ireland,53.8438489,-6.4366612,success,,,
Dromiskin,Dromiskin, Co. Louth, Ireland,53.9217123,-6.401009200000001,success,,1,28
Drumcar,Drumcar, Co. Louth, Ireland,53.85841629999999,-6.3766789,success,,,
Drummullagh,Drummullagh, Co. Louth, Ireland,54.0986741,-6.2745916,success,,,
Dundalk No. 1 Urban,1, Littlemill, Dundalk, Co. Louth, A91 YD1V, Ireland,53.9877093,-6.4407419,success,,,
Dundalk No. 2 Urban,2, Littlemill, Dundalk, Co. Louth, A91 X96F, Ireland,53.9880135,-6.4404784,success,,,
Dundalk No. 3 Urban,3, Marshes Lower, Dundalk, Co. Louth, A91 X3N0, Ireland,53.9998035,-6.389088099999999,success,,2,189
Dundalk No. 4 Urban,4, Carn Beg, Dundalk, Co. Louth, A91 D8P2, Ireland,54.026191,-6.4026485,success,,2,33
Dundalk Rural (North),Dundalk, Co. Louth, Ireland,54.0024774,-6.388300099999999,success,,2,189
Dundalk Rural (South),Dundalk, Co. Louth, Ireland,54.0024774,-6.388300099999999,success,,2,189
Dunleer,Dunleer, Co. Louth, Ireland,53.8310533,-6.3944559,success,,2,45
Dysart,Carrownadurly, Dysart, Co. Roscommon, Ireland,53.4645838,-8.2192075,success,,,
Fair Gate,Fair Gate, New Ross, Co. Wexford, Ireland,52.3975319,-6.9395941,success,,6,30
Faughart,Faughart, Co. Louth, Ireland,54.0518107,-6.4367017,success,,,
Greenore,Greenore, Co. Louth, Ireland,54.0315381,-6.131362699999999,success,,1,32
Haggardstown,Haggardstown, Co. Louth, Ireland,53.9650063,-6.376180499999999,success,,2,57
Jenkinstown,Bellurgan, Jenkinstown, Co. Louth, Ireland,54.01605559999999,-6.3103519,success,,1,14
Killanny,Cornanure, Killanny, Co. Monaghan, Ireland,54.0379,-6.723789999999999,success,,,
Louth,Richard Taaffes Holding, Louth, Ireland,53.9507955,-6.5406821,success,,1,38
Mansfieldstown,Mansfieldstown, Co. Louth, Ireland,53.9088836,-6.453161799999999,success,,,
Monasterboice,Tinure, Monasterboice, Co. Louth, Ireland,53.7875134,-6.4163004,success,,1,34
Mullary,Mullary, Co. Louth, Ireland,53.7989792,-6.3939929,success,,1,2
Rathcor,Rathcormack, Rathcormac, Co. Cork, Ireland,52.07613,-8.28176,success,,1,50
Ravensdale,Anaverna, Ravensdale, Co. Louth, Ireland,54.0563584,-6.3383888,success,,2,23
St. Lawrence Gate,Laurence's Gate, East Drogheda, Drogheda, Co. Louth, A92 PN4A, Ireland,53.7159172,-6.3470507,success,,14,917
St. Mary's (Part),Ireland,53.77975540000001,-7.3055309,success,,,
St. Peter's,St. Peters, Co. Louth, Ireland,53.7371158,-6.351865699999999,success,,1,83
Stabannan,Stabannan, Co. Louth, Ireland,53.8668353,-6.439589199999999,success,,,
Tallanstown,Louth Hall, Tallanstown, Co. Louth, Ireland,53.9200662,-6.5471834,success,,1,38
Termonfeckin,Termonfeckin, Co. Louth, Ireland,53.76101389999999,-6.271843199999999,success,,1,25
West Gate,Westgate, Townparks, Wexford, Ireland,52.3420569,-6.4666786,success,,12,142
Ardagh,Ardagh Demesne, Ardagh Village, Co. Longford, Ireland,53.66715,-7.694090000000001,success,,,
Ardbraccan,Ardbraccan, The Lane, Co. Meath, Ireland,53.6580862,-6.7509405,success,,,
Ardcath,Ardcath, Co. Meath, Ireland,53.6083309,-6.3946967,success,,,
Ardmulchan,Ardmulchan, Co. Meath, Ireland,53.6692757,-6.6321777,success,,,
Ardnamullan,Ardnamullan, Co. Meath, Ireland,53.4501597,-7.056100499999999,success,,,
Athboy,Town Parks, Athboy, Co. Meath, Ireland,53.6236329,-6.915636999999999,success,,4,76
Ballinlough,Ballinlough, Co. Roscommon, Ireland,53.7418858,-8.6335579,success,,2,12
Ballyboggan,Ballynaheskeragh, Ballyboggan, Co. Galway, Ireland,53.13415999999999,-8.26674,success,,,
Ballyconnell,Doon, Ballyconnell, Co. Cavan, Ireland,54.1162175,-7.583954299999999,success,,1,1
Balrathboyne,Balrathboyne Glebe, Balrathboyne, Co. Meath, Ireland,53.67494,-6.87339,success,,,
Bective,Ballina Or Bective, Bective, Co. Meath, Ireland,53.5802244,-6.6967487,success,,1,19
Boherboy,Gneeves, Boherbue, Co. Cork, Ireland,52.1582386,-9.0684828,success,,,
Burry,Burry, Co. Meath, Ireland,53.699146,-6.937143499999999,success,,,
Carrickleck,Carrickleck, Co. Meath, Ireland,53.8676133,-6.756263799999999,success,,,
Castlejordan,Castlejordan, Co. Meath, Ireland,53.39716000000001,-7.11091,success,,,
Castlekeeran,Castlekeeran, Co. Meath, Ireland,53.7387925,-6.9580728,success,,,
Castlerickard,Castlerickard, Co. Meath, Ireland,53.4913385,-6.9094084,success,,,
Ceanannas Mór Rural,Kells, Co. Meath, Ireland,53.72718030000001,-6.876972299999999,success,,8,217
Ceanannas Mór Urban,Kells, Co. Meath, Ireland,53.72718030000001,-6.876972299999999,success,,8,217
Cloghbrack,Cloghbrack Lower, Cloghbrack, Co. Galway, Ireland,53.56069,-9.43502,success,,,
Clonmacduff,Clonmacduff, Co. Meath, Ireland,53.6148422,-6.7938838,success,,,
Crossakeel,Crossakiel, Co. Meath, Ireland,53.71411920000001,-7.020536799999999,success,,1,16
Crosskeys,Lonnogs, Cross Keys, Co. Cavan, Ireland,53.9189605,-7.264829799999999,success,,,
Cruicetown,Cruicetown, Co. Meath, Ireland,53.82135239999999,-6.8023977,success,,,
Culmullin,Culmullin, Co. Meath, Ireland,53.4791866,-6.5965875,success,,,
Donaghpatrick,Donaghpatrick, Co. Meath, Ireland,53.69634629999999,-6.7590227,success,,,
Drumcondra,Drumcondra, Dublin, Ireland,53.3675992,-6.255457799999999,success,,26,1244
Duleek,Commons, Duleek, Co. Meath, Ireland,53.6547501,-6.4221752,success,,2,53
Dunboyne,Dunboyne, Co. Meath, Ireland,53.4192677,-6.4758857,success,,5,279
Dunshaughlin,Dunshaughlin, Co. Meath, Ireland,53.5135229,-6.540252499999999,success,,4,162
Gallow,Gallow, Co. Meath, Ireland,53.4371425,-6.7177533,success,,,
Galtrim,Galtrim, Co. Meath, Ireland,53.5108165,-6.7109862,success,,,
Girley,Girley, Co. Meath, Ireland,53.6648805,-6.917634899999999,success,,,
Grangegeeth,Grangegeeth, Co. Meath, Ireland,53.7570031,-6.538787,success,,,
Grennanstown,Grennanstown, Co. Meath, Ireland,53.6236318,-6.971757999999999,success,,,
Hill Of Down,Molerick, Hill of Down, Co. Meath, Ireland,53.4741334,-7.013597,success,,,
Innfield,Johnstown, Enfield, Co. Meath, Ireland,53.4142026,-6.8296541,success,,3,103
Julianstown,Smithstown, Julianstown, Co. Meath, Ireland,53.6729374,-6.285651,success,,3,128
Kentstown,Kentstown, Co. Meath, Ireland,53.6275364,-6.533341099999999,success,,2,47
Kilbrew,Kilbrew, Co. Meath, Ireland,53.5486975,-6.4676535,success,,1,103
Kilcooly,Grogan And Corroe, Kilcooley, Co. Offaly, Ireland,53.32501,-7.69889,success,,,
Kildalkey,Kildalkey, Co. Meath, Ireland,53.5714499,-6.9060291,success,,1,19
Killaconnigan,Killaconnigan, Co. Meath, Ireland,53.53994429999999,-7.007672500000001,success,,,
Killallon,Newtown, Killallon, Co. Meath, Ireland,53.67884,-7.06272,success,,,
Killary,Killary, Co. Meath, Ireland,53.777901,-6.6047471,success,,,
Killeagh,Killeagh Gardens, Killeagh, Co. Cork, Ireland,51.9424888,-7.9920158,success,,2,48
Killeen,Killeen, Newry BT35 8RL, UK,54.117997,-6.354004,success,,1,18
Killyon,Killyon, Stoneyford, Co. Meath, Ireland,53.4876488,-6.972786200000001,success,,,
Kilmainham,Kilmainham, Dublin, Ireland,53.3430611,-6.3215398,success,,38,764
Kilmessan,Kilmessan, Co. Meath, Ireland,53.55888849999999,-6.6589527,success,,1,19
Kilmore,Ballask, Kilmore, Co. Wexford, Ireland,52.2056319,-6.5473792,success,,,
Kilskeer,Kilskeer, Co. Meath, Ireland,53.6922694,-6.9960138,success,,,
Knocklough,Rathshane, Knocklough, Co. Westmeath, Ireland,53.75850999999999,-7.30348,success,,,
Laracor,Laracor, Co. Meath, Ireland,53.52147249999999,-6.7866943,success,,,
Loughan,Loughan, Co. Cavan, Ireland,54.29084779999999,-7.9179327,success,,1,27
Maperath,Maperath, Co. Meath, Ireland,53.7631609,-6.913839899999999,success,,,
Martry,Martry, Maurices Mills, Co. Clare, Ireland,52.9221559,-9.152097699999999,success,,,
Mellifont,Mellifont, Co. Louth, Ireland,53.7413412,-6.4510105,success,,,
Moybolgue,Moybolgue, Co. Meath, Ireland,53.8603155,-6.884382,success,,,
Moylagh,Mullagh, Co. Meath, Ireland,53.7398591,-7.147843200000001,success,,,
Moynalty,Moynalty, Co. Meath, Ireland,53.78901159999999,-6.8855045,success,,1,8
Navan Rural,Navan, Co. Meath, Ireland,53.647092,-6.6966605,success,,10,659
Navan Urban,Navan, Co. Meath, Ireland,53.647092,-6.6966605,success,,10,659
Nobber,Nobber, Co. Meath, Ireland,53.8217066,-6.747939799999999,success,,1,13
Oldcastle,Oldcastle, Co. Meath, Ireland,53.7700178,-7.162411799999999,success,,1,30
Painestown,Oakpark Or Painestown, Co. Carlow, Ireland,52.8587686,-6.9052095,success,,,
Posseckstown,Posseckstown, Cappagh, Co. Meath, Ireland,53.4258164,-6.821618699999999,success,,,
Rahinstown,Rahinstown, Co. Meath, Ireland,53.4607282,-6.7804932,success,,,
Rathfeigh,Rathfeigh, Co. Meath, Ireland,53.59337009999999,-6.486178199999999,success,,,
Rathkenny,Rathkenny, Co. Meath, Ireland,53.7516409,-6.645435699999999,success,,,
Rathmolyon,Rathmolyon, Co. Meath, Ireland,53.4932898,-6.804634,success,,2,13
Ratoath,Ratoath, Co. Meath, Ireland,53.5072626,-6.4641946,success,,5,415
Rodanstown,Roganstown, Co. Dublin, Ireland,53.4843856,-6.2738062,success,,2,59
Skreen,Glebe, Skreen, Co. Sligo, Ireland,54.2408784,-8.7316374,success,,1,24
Slane,Slane, Co. Meath, Ireland,53.7086474,-6.543651199999999,success,,1,52
St. Mary's,St. Marys, Co. Wexford, Ireland,52.404317,-6.9195037,success,,,
Stackallan,Stackallan, Co. Meath, Ireland,53.69758179999999,-6.6198739,success,,,
Staholmog,Staholmog, Co. Meath, Ireland,53.77545019999999,-6.7945166,success,,,
Stamullin,Stamullin, Stamullen, Co. Meath, Ireland,53.63023,-6.26834,success,,,
Stonefield,Carrownaglogh, Stonefield, Co. Mayo, Ireland,54.31169000000001,-9.82791,success,,,
Summerhill,Summerhill, Co. Meath, Ireland,53.4813655,-6.732514699999999,success,,2,11
Tara,Castletown Tara, Co. Meath, Ireland,53.5817331,-6.6101392,success,,,
Teltown,Teltown, Bog Road, Co. Meath, Ireland,53.7052042,-6.784167,success,,,
Trim Rural,Trim, Co. Meath, Ireland,53.5523129,-6.793526399999999,success,,4,191
Trim Urban,Trim, Co. Meath, Ireland,53.5523129,-6.793526399999999,success,,4,191
Trohanny,Trohanny, Co. Meath, Ireland,53.8522583,-6.905824,success,,,
Aghancon,Aghancon, The Leap, Co. Offaly, Ireland,53.0353429,-7.777998699999999,success,,,
Ballincor,Ballincor, Corolanty, Co. Offaly, Ireland,53.01798480000001,-7.942862300000001,success,,,
Ballyburly,Ballyburly, Co. Offaly, Ireland,53.3578579,-7.1928522,success,,1,7
Ballycommon,Ballycommon, Co. Tipperary, Ireland,52.8913919,-8.244271,success,,,
Ballycumber,Ballycumber, Co. Offaly, Ireland,53.3264159,-7.686113700000001,success,,,
Ballymacwilliam,Cloonyross (Percival), Ballymacwilliam, Co. Tipperary, Ireland,52.64275,-7.98725,success,,,
Ballyshear,Ireland,53.77975540000001,-7.3055309,success,,,
Banagher,Curraghavarna And Portavolla, Banagher, Co. Offaly, Ireland,53.1901112,-7.986104900000001,success,,,
Barna,Bearna, Co. Galway, Ireland,53.2506642,-9.155134499999999,success,,1,53
Bawn,Clonfinlough, Bawn, Co. Offaly, Ireland,53.30639,-7.951269999999999,success,,,
Birr Rural,Townparks, Birr, Co. Offaly, Ireland,53.0980052,-7.909688200000001,success,,2,10
Birr Urban,Townparks, Birr, Co. Offaly, Ireland,53.0980052,-7.909688200000001,success,,2,10
Bracknagh,Bracknagh, Co. Offaly, Ireland,53.209205,-7.0981836,success,,,
Broughal,Broughal, Co. Offaly, Ireland,53.1967253,-7.7719661,success,,,
Cangort,Cangort Park, Cangort, Co. Offaly, Ireland,52.98416,-7.965000000000001,success,,,
Cappancur,Cappancur, Spollanstown Industrial Estate, Co. Offaly, Ireland,53.2725044,-7.434606799999999,success,,,
Cloghan,Ross, Cloghan, Co. Laois, Ireland,53.13,-7.529999999999999,success,,,
Clonbulloge,Oldgrange, Clonbollogue, Co. Kildare, Ireland,53.15,-7.05,success,,,
Clonmacnoise,Clonmacnoise, Co. Offaly, Ireland,53.3264261,-7.9843391,success,,,
Clonygowan,Clonygowan, Co. Offaly, Ireland,53.1874518,-7.2804446,success,,,
Croghan,Croghan, Co. Roscommon, Ireland,53.9115865,-8.2207157,success,,,
Cullenwaine,Cullenwaine, Co. Offaly, Ireland,52.8906279,-7.984488799999999,success,,,
Daingean,Townparks, Daingean, Co. Offaly, Ireland,53.2960818,-7.291967,success,,2,8
Derrinboy,Derrinboy, Co. Offaly, Ireland,53.1491996,-7.7118811,success,,,
Derryad,Derryad, Enniskillen BT92 0ED, UK,54.20855,-7.46141,success,,,
Derrycooly,Derrycooly, Co. Offaly, Ireland,53.2679245,-7.6771692,success,,,
Doon,Doon, Co. Limerick, Ireland,52.6043221,-8.248491699999999,success,,1,33
Dromoyle,Dromoyle, Co. Offaly, Ireland,53.0598513,-7.836841199999999,success,,,
Drumcullen,Drumcullen, Co. Offaly, Ireland,53.12531569999999,-7.787504299999999,success,,,
Dunkerrin,Franckfort, Dunkerrin, Co. Offaly, Ireland,52.9135226,-7.908260599999998,success,,,
Edenderry Rural,Edenderry, Co. Offaly, Ireland,53.3432235,-7.0517202,success,,6,37
Edenderry Urban,Edenderry, Co. Offaly, Ireland,53.3432235,-7.0517202,success,,6,37
Eglish,Eglish, Dungannon, UK,54.45152,-6.79442,success,,,
Esker/Ballaghassaan,Ballaghassaan, The Forge, Co. Offaly, Ireland,53.2576613,-7.1914357,success,,,
Ettagh,Glasderry More, Ettagh, Co. Offaly, Ireland,53.0117,-7.86462,success,,,
Ferbane,Ferbane, Co. Offaly, Ireland,53.27195,-7.8278719,success,,1,8
Gallen,Gallen, Co. Offaly, Ireland,53.2279083,-7.8743853,success,,1,8
Geashill,Geashill, Co. Offaly, Ireland,53.2352224,-7.3209776,success,,,
Gorteen, Offaly,Gorteen, Gurteen, Co. Offaly, Ireland,53.0017095,-7.7345584,success,,,
Hammerlane,Barranaghs, Hammer Lane, Co. Offaly, Ireland,53.13856000000001,-7.300380000000001,success,,,
Hinds,Temple Bar, Dublin, Co. Dublin, D02 A4W7, Ireland,53.3446638,-6.2629446,success,,98,2790
Huntston,Huntston, Co. Offaly, Ireland,53.2420187,-7.927110300000001,success,,,
Kilclonfert,Kilclonfert, Co. Offaly, Ireland,53.3279211,-7.3279236,success,,,
Kilcolman,Kilcolman, Co. Limerick, Ireland,52.5329784,-9.084876999999999,success,,,
Kilcormac,Frankford, Kilcormac, Co. Offaly, Ireland,53.1764113,-7.7274112,success,,,
Kilcumreragh,Kilcumreragh, Co. Westmeath, Ireland,53.41975619999999,-7.636977,success,,,
Killeigh,Killeigh, Co. Offaly, Ireland,53.2140733,-7.450342699999999,success,,1,5
Killooly,Killooly, Co. Offaly, Ireland,53.20602969999999,-7.6705433,success,,,
Killoughy,Killoughy, Mohia Lane, Co. Offaly, Ireland,53.1774128,-7.5891363,success,,,
Kinnitty,Lismoney, Kinnitty, Co. Offaly, Ireland,53.097806,-7.7189969,success,,,
Knockbarron,Knockbarron, Munny, Co. Offaly, Ireland,53.1125975,-7.7337601,success,,,
Knockdrin,Quarry, Knockdrin, Co. Westmeath, Ireland,53.5670088,-7.323082400000001,success,,1,
Lea,Lea, Co. Laois, Ireland,53.1232797,-7.1313733,success,,,
Letter,Ireland,53.77975540000001,-7.3055309,success,,,
Lumcloon,Lumcloon, Co. Offaly, Ireland,53.227715,-7.7951711,success,,,
Lusmagh,Lusmagh, Cosgrave South, Co. Offaly, Ireland,53.1724864,-8.005985899999999,success,,,
Monasteroris,Monasteroris, Co. Offaly, Ireland,53.32354489999999,-7.0412374,success,,,
Mountbriscoe,Ireland,53.77975540000001,-7.3055309,success,,,
Mounterin,Ireland,53.77975540000001,-7.3055309,success,,,
Mountheaton,Mountheaton, Mount St Joseph, Co. Offaly, Ireland,52.95984379999999,-7.848303,success,,,
Moyclare,Moyclare, Co. Offaly, Ireland,53.2743033,-7.8697504,success,,,
O'dempsey,Ireland,53.77975540000001,-7.3055309,success,,,
Portarlington North,Portarlington, Co. Laois, Ireland,53.1620332,-7.189573999999999,success,,,
Rahan,Rahan Demesne, Rahan, Co. Offaly, Ireland,53.27978419999999,-7.615890800000001,success,,,
Raheenakeeran,Raheenakeeran, The Forge, Co. Offaly, Ireland,53.222375,-7.192827899999999,success,,,
Rathfeston,Rathfeston, Castlebarnagh, Co. Offaly, Ireland,53.2570096,-7.291076800000001,success,,,
Rathrobin,Rathrobin, Gortnamona, Co. Offaly, Ireland,53.19414159999999,-7.602732799999999,success,,,
Roscomroe,Roscomroe, Co. Offaly, Ireland,53.020964,-7.7292977,success,,,
Screggan,Screggan, Co. Offaly, Ireland,53.2509685,-7.5611968,success,,,
Seirkieran,Seirkieran, Co. Offaly, Ireland,53.0655146,-7.7919474,success,,,
Shannonbridge,Raghra, Shannonbridge, Co. Offaly, Ireland,53.279632,-8.044721299999999,success,,,
Shannonharbour,Clonony Beg, Shannon Harbour, Co. Offaly, Ireland,53.2219454,-7.9510616,success,,,
Shinrone,Shinrone, Co. Offaly, Ireland,52.9844035,-7.9245622,success,,,
Silverbrook,Silverbrook, Co. Offaly, Ireland,53.2896516,-7.563285399999999,success,,,
Srah,Srah, Co. Mayo, Ireland,53.69568470000001,-9.334201199999999,success,,,
Templeharry,Templeharry, Co. Offaly, Ireland,52.92144039999999,-8.007770599999999,success,,,
Tinamuck,Tinamuck West, Tinamuck, Co. Offaly, Ireland,53.35698,-7.713669999999999,success,,,
Tinnycross,Scrub Or Pigeonpark, Tinnycross, Co. Offaly, Ireland,53.25489,-7.23201,success,,,
Tulla,Doonaun, Tulla, Co. Clare, Ireland,52.8692148,-8.7607816,success,,,
Tullamore Rural,Tullamore, Co. Offaly, Ireland,53.2752768,-7.4924439,success,,4,19
Tullamore Urban,Tullamore, Co. Offaly, Ireland,53.2752768,-7.4924439,success,,4,19
Ardnaglew,Ardnaglew, Co. Westmeath, Ireland,53.3607075,-7.455080799999999,success,,,
Ardnagragh,Ardnagragh (Digby), Ardnagrath, Co. Westmeath, Ireland,53.48181,-7.791320000000001,success,,,
Athlone East Rural,Athlone, Co. Westmeath, Ireland,53.4239226,-7.940277499999999,success,,10,296
Athlone East Urban,Athlone, Co. Westmeath, Ireland,53.4239226,-7.940277499999999,success,,10,296
Athlone West Urban,Athlone, Co. Westmeath, Ireland,53.4239226,-7.940277499999999,success,,10,296
Auburn,Drumminacroahy, Auburn, Co. Tipperary, Ireland,52.5723,-8.08187,success,,,
Ballinalack,Ballinalack, Co. Westmeath, Ireland,53.63055809999999,-7.473040999999999,success,,2,32
Ballybroder,Endrim, Ballybroder, Co. Offaly, Ireland,53.29526000000001,-7.855760000000001,success,,,
Ballyhealy,Ballyhealy, Co. Wexford, Ireland,52.1909348,-6.525989,success,,,
Ballykilmore,Ballykilmore, Co. Westmeath, Ireland,53.3863266,-7.370526600000001,success,,1,2
Ballymore,Ballymore, Co. Westmeath, Ireland,53.4909131,-7.679746399999999,success,,1,5
Ballymorin,Ballymore, Co. Westmeath, Ireland,53.4909131,-7.679746399999999,success,,1,5
Ballynagore,Ballymore, Co. Westmeath, Ireland,53.4909131,-7.679746399999999,success,,1,5
Ballynaskeagh,Ballynaskeagh, Banbridge BT32 5DL, UK,54.2771,-6.249969999999999,success,,,
Bellanalack,Bellanalack, Co. Westmeath, Ireland,53.40714570000001,-7.768844,success,,,
Belvidere,Belvidere, Co. Cork, Ireland,52.1094629,-8.047639,success,,,
Boherquill,Boherquill, Co. Westmeath, Ireland,53.7043729,-7.4607506,success,,,
Bracklin,Culleenabohoge, Bracklin, Co. Westmeath, Ireland,53.61129,-7.37732,success,,,
Carn,Carn Or Curraghane, Rock, Co. Laois, Ireland,53.10826309999999,-7.2413627,success,,,
Castle,Ireland,53.77975540000001,-7.3055309,success,,,
Castledaly,Castledaly, Co. Westmeath, Ireland,53.3800919,-7.7912495,success,,,
Castlelost,Castlelost, Co. Westmeath, Ireland,53.41679999999999,-7.294421199999999,success,,,
Clonarney,Clonarney, Cumminstown, Co. Westmeath, Ireland,53.6351182,-7.077171,success,,,
Clonfad,Clonfad, Newforest, Co. Westmeath, Ireland,53.418932,-7.3919171,success,,,
Clonlost,Clonlost, Co. Westmeath, Ireland,53.54880499999999,-7.1786618,success,,,
Collinstown,Collinstown, Co. Westmeath, Ireland,53.64747149999999,-7.212159999999999,success,,1,10
Coole,Turbotstown, Coole, Co. Westmeath, Ireland,53.6992601,-7.3666546,success,,1,10
